epoch,phase,train_loss,train_acc,val_loss,val_acc,val_auc,lr
1,1,0.5477775186986967,0.728110599078341,0.46622865110315304,0.7956989247311828,0.8840194264569843,0.001
1,2,0.46756573426558673,0.7845622119815668,0.4314741873612968,0.8198924731182796,0.8976931082331175,1e-05
